SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim parbleu paresim_DASH_1 prism sentBLEU
nunatsiaq-20191009::38 Helsinki.992 Groningen.1392 0 0 0 0 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191031::10 NRC.715 Helsinki.992 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191031::10 SRPOL.383 Helsinki.992 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1
nunatsiaq-20191031::10 Facebook_AI.1465 Helsinki.992 1 0 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191031::10 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1 1 1 0 0 0 1 1 1
nunatsiaq-20191031::10 Groningen.1392 Helsinki.992 0 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 0
nunatsiaq-20191031::10 NICT_Kyoto.1219 Helsinki.992 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0
nunatsiaq-20191031::30 NRC.715 Facebook_AI.1465 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 1 1 1
nunatsiaq-20191031::30 NRC.715 Groningen.1392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20191031::30 NRC.715 Helsinki.992 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20191031::30 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
nunatsiaq-20191031::30 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1
nunatsiaq-20191031::30 CUNI-Transfer.1009 Groningen.1392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1
nunatsiaq-20191031::30 CUNI-Transfer.1009 Helsinki.992 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 0 1 0 1
nunatsiaq-20191031::30 CUNI-Transfer.1009 NICT_Kyoto.1219 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1
nunatsiaq-20191031::30 SRPOL.383 NRC.715 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0
nunatsiaq-20191031::30 SRPOL.383 Facebook_AI.1465 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0
nunatsiaq-20191031::30 SRPOL.383 Groningen.1392 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191031::30 SRPOL.383 Helsinki.992 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0
nunatsiaq-20191031::30 SRPOL.383 NICT_Kyoto.1219 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191031::30 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191031::30 NICT_Kyoto.1219 Groningen.1392 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1
nunatsiaq-20191031::30 NICT_Kyoto.1219 Helsinki.992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191010-2::11 CUNI-Transfer.1009 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191010-2::11 CUNI-Transfer.1009 SRPOL.383 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20191010-2::11 CUNI-Transfer.1009 Helsinki.992 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 0
nunatsiaq-20191009::28 Facebook_AI.1465 SRPOL.383 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 0 0 0 0 1 1 1 1
nunatsiaq-20191009::28 Facebook_AI.1465 Helsinki.992 0 0 0 0 0 0 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 0 0
nunatsiaq-20191009::28 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191009::28 Groningen.1392 SRPOL.383 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 0 0 0 1 1 1 0
nunatsiaq-20191009::28 Groningen.1392 Helsinki.992 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 1 0 0 1 1 0 0
nunatsiaq-20191009::28 Groningen.1392 MultiLingual_Engine_Ubiqus.525 0 1 1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 0 1
nunatsiaq-20191018::15 Groningen.1392 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191018::15 SRPOL.383 NRC.715 0 0 0 0 1 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 1 1
nunatsiaq-20191018::23 NRC.715 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191018::23 SRPOL.383 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191018::23 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191114::29 CUNI-Transfer.1009 Facebook_AI.1465 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 1 1 0
nunatsiaq-20191114::29 CUNI-Transfer.1009 Groningen.1392 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 0 1 1 0
nunatsiaq-20191127::43 NRC.715 SRPOL.383 0 1 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0
nunatsiaq-20191127::43 Facebook_AI.1465 SRPOL.383 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0
nunatsiaq-20191127::43 Facebook_AI.1465 Helsinki.992 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191114-2::21 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20191114-2::21 MultiLingual_Engine_Ubiqus.525 Groningen.1392 0 1 0 0 0 0 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0
nunatsiaq-20191022::9 SRPOL.383 CUNI-Transfer.1009 0 0 0 0 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20191022::9 SRPOL.383 Groningen.1392 0 0 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1
nunatsiaq-20191025::33 Facebook_AI.1465 NRC.715 1 1 0 0 1 1 0 1 1 1 0 1 0 1 1 0 0 0 1 0 1 1 1
nunatsiaq-20191025::33 Facebook_AI.1465 Groningen.1392 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 0 1 0
nunatsiaq-20191025::33 Facebook_AI.1465 SRPOL.383 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191025::33 Facebook_AI.1465 Helsinki.992 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0
nunatsiaq-20191025::33 MultiLingual_Engine_Ubiqus.525 NRC.715 0 1 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0 0 1 0 1 1 1
nunatsiaq-20191025::33 MultiLingual_Engine_Ubiqus.525 SRPOL.383 0 0 1 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191025::33 MultiLingual_Engine_Ubiqus.525 Helsinki.992 0 0 1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 0
nunatsiaq-20191025::33 NICT_Kyoto.1219 NRC.715 0 1 0 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 1 1
nunatsiaq-20191025::33 NICT_Kyoto.1219 SRPOL.383 0 0 1 1 0 0 0 1 1 0 1 1 0 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191025::33 NICT_Kyoto.1219 Helsinki.992 0 0 1 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0
nunatsiaq-20191025::33 Groningen.1392 SRPOL.383 0 0 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191025::33 Groningen.1392 Helsinki.992 0 0 1 1 1 1 0 0 1 0 1 0 1 0 0 1 1 1 0 0 1 0 1
nunatsiaq-20191025::43 NRC.715 Groningen.1392 0 0 1 1 0 1 1 0 0 0 1 0 1 1 0 1 1 1 0 0 0 0 0
nunatsiaq-20191025::43 NRC.715 SRPOL.383 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1
nunatsiaq-20191025::43 Facebook_AI.1465 Groningen.1392 1 1 1 1 0 1 0 0 0 1 1 0 1 0 0 1 0 0 1 1 0 0 0
nunatsiaq-20191025::43 Facebook_AI.1465 SRPOL.383 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20191025::43 Helsinki.992 SRPOL.383 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0
nunatsiaq-20191025::43 Helsinki.992 Groningen.1392 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191025::43 NICT_Kyoto.1219 Groningen.1392 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191025::8 NRC.715 Groningen.1392 1 1 0 0 1 0 1 1 1 1 0 1 1 0 0 0 1 1 1 0 0 1 0
nunatsiaq-20191025::8 Facebook_AI.1465 Groningen.1392 1 0 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 0 1 1 0
nunatsiaq-20191025::8 SRPOL.383 Groningen.1392 1 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 0 0 1 1 0
nunatsiaq-20191025::8 NICT_Kyoto.1219 Groningen.1392 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20191025::8 NICT_Kyoto.1219 Helsinki.992 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1 1 0 1 0 1 1
nunatsiaq-20191025::8 NICT_Kyoto.1219 MultiLingual_Engine_Ubiqus.525 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0
nunatsiaq-20191025::25 NRC.715 MultiLingual_Engine_Ubiqus.525 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191025::25 NICT_Kyoto.1219 SRPOL.383 0 0 1 1 0 0 1 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1
nunatsiaq-20191025::25 NICT_Kyoto.1219 MultiLingual_Engine_Ubiqus.525 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191025::25 Helsinki.992 MultiLingual_Engine_Ubiqus.525 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0
nunatsiaq-20191025-3::16 Facebook_AI.1465 NRC.715 0 0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 1
nunatsiaq-20191025-3::16 Facebook_AI.1465 Groningen.1392 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0
nunatsiaq-20191025-3::16 NICT_Kyoto.1219 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
nunatsiaq-20191025-3::16 NICT_Kyoto.1219 Groningen.1392 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191025-3::16 NICT_Kyoto.1219 Helsinki.992 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191025-3::18 NRC.715 SRPOL.383 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1
nunatsiaq-20191025-3::18 Facebook_AI.1465 SRPOL.383 1 0 1 1 0 0 1 0 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20191025-3::18 Helsinki.992 SRPOL.383 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0
nunatsiaq-20191025-3::18 NICT_Kyoto.1219 SRPOL.383 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1
nunatsiaq-20191025-3::18 NICT_Kyoto.1219 Groningen.1392 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::9 Helsinki.992 NRC.715 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0
nunatsiaq-20191107::9 Helsinki.992 Facebook_AI.1465 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 0 0
nunatsiaq-20191107::9 Helsinki.992 Groningen.1392 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0
nunatsiaq-20191107::9 Helsinki.992 NICT_Kyoto.1219 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191107::9 NRC.715 NICT_Kyoto.1219 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191107::9 SRPOL.383 NICT_Kyoto.1219 0 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0
nunatsiaq-20191107::9 Facebook_AI.1465 NICT_Kyoto.1219 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191107::9 Groningen.1392 NICT_Kyoto.1219 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191107::41 Facebook_AI.1465 Groningen.1392 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1
nunatsiaq-20191107::52 Groningen.1392 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
nunatsiaq-20191107::52 Groningen.1392 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
nunatsiaq-20191107::52 Helsinki.992 NRC.715 1 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1
nunatsiaq-20191107::52 Helsinki.992 SRPOL.383 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1
nunatsiaq-20191107::52 Helsinki.992 Facebook_AI.1465 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1
nunatsiaq-20191107::52 Helsinki.992 Groningen.1392 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 1 0 1 1 1
nunatsiaq-20191107::52 NICT_Kyoto.1219 NRC.715 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
nunatsiaq-20191107::52 NICT_Kyoto.1219 SRPOL.383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
nunatsiaq-20191107::52 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0
nunatsiaq-20191107::55 Facebook_AI.1465 NRC.715 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
nunatsiaq-20191107::55 Groningen.1392 NRC.715 1 1 0 1 0 0 1 1 0 1 1 1 0 1 1 0 1 0 1 0 1 1 1
nunatsiaq-20191107::55 Helsinki.992 NRC.715 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
nunatsiaq-20191107::55 NICT_Kyoto.1219 NRC.715 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0
nunatsiaq-20191107::55 SRPOL.383 NRC.715 1 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 1 0 1 1 1
nunatsiaq-20191107::30 Helsinki.992 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::30 Helsinki.992 Facebook_AI.1465 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191107::30 Helsinki.992 Groningen.1392 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0
nunatsiaq-20191107::30 NICT_Kyoto.1219 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::30 NICT_Kyoto.1219 Groningen.1392 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20191107::30 SRPOL.383 NRC.715 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0
nunatsiaq-20191107::30 SRPOL.383 Facebook_AI.1465 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20191107::30 SRPOL.383 Groningen.1392 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0
nunatsiaq-20191011::32 NRC.715 SRPOL.383 1 1 0 0 0 1 1 0 0 1 0 0 1 0 1 0 0 1 1 0 1 1 1
nunatsiaq-20191011::32 CUNI-Transfer.1009 SRPOL.383 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
nunatsiaq-20191011::32 Groningen.1392 SRPOL.383 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191011::32 Helsinki.992 SRPOL.383 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20191011::32 MultiLingual_Engine_Ubiqus.525 SRPOL.383 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20191011::32 NICT_Kyoto.1219 SRPOL.383 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1 0 1
nunatsiaq-20191127::14 NRC.715 CUNI-Transfer.1009 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::14 NRC.715 Helsinki.992 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::14 Facebook_AI.1465 CUNI-Transfer.1009 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191127::14 Facebook_AI.1465 SRPOL.383 0 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 1 1 1 1 1 0
nunatsiaq-20191127::14 Facebook_AI.1465 Helsinki.992 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191127::14 SRPOL.383 CUNI-Transfer.1009 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
nunatsiaq-20191127::14 SRPOL.383 Helsinki.992 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191114-2::9 CUNI-Transfer.1009 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191114-2::9 CUNI-Transfer.1009 SRPOL.383 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191114-2::9 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
nunatsiaq-20191114-2::15 CUNI-Transfer.1009 NRC.715 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191114-2::15 CUNI-Transfer.1009 Groningen.1392 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
nunatsiaq-20191114-2::15 NRC.715 Groningen.1392 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0
nunatsiaq-20191114-2::15 SRPOL.383 Groningen.1392 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0
nunatsiaq-20191114-2::15 MultiLingual_Engine_Ubiqus.525 Groningen.1392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0
nunatsiaq-20191114-2::31 CUNI-Transfer.1009 NRC.715 0 0 0 0 0 1 1 1 1 0 0 1 0 1 1 0 0 0 0 1 1 0 1
nunatsiaq-20191114-2::31 CUNI-Transfer.1009 Groningen.1392 1 1 0 0 0 1 1 0 1 0 0 0 0 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20191114-2::31 Groningen.1392 NRC.715 0 0 0 0 0 1 1 1 1 0 1 1 1 0 0 0 0 0 0 1 1 0 0
nunatsiaq-20191114-2::31 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1
nunatsiaq-20191114-2::31 SRPOL.383 NRC.715 0 0 0 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 0 1 1 0 1
nunatsiaq-20191114-2::31 SRPOL.383 Groningen.1392 1 1 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 1 1 0 1 0 1
nunatsiaq-20191022::28 NRC.715 SRPOL.383 0 1 1 1 0 0 1 1 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0
nunatsiaq-20191022::28 CUNI-Transfer.1009 SRPOL.383 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191022::28 CUNI-Transfer.1009 NICT_Kyoto.1219 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 1 0 1 0 1
nunatsiaq-20191022::31 NRC.715 NICT_Kyoto.1219 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 0 0 0 0
nunatsiaq-20191022::31 CUNI-Transfer.1009 Groningen.1392 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 1 0 1
nunatsiaq-20191022::31 CUNI-Transfer.1009 NICT_Kyoto.1219 1 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0
nunatsiaq-20191022::31 SRPOL.383 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191022::33 CUNI-Transfer.1009 NRC.715 0 1 0 0 0 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1 1 1
nunatsiaq-20191022::33 CUNI-Transfer.1009 Groningen.1392 0 1 0 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1
nunatsiaq-20191022::33 CUNI-Transfer.1009 NICT_Kyoto.1219 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191011::4 CUNI-Transfer.1009 SRPOL.383 1 0 1 1 1 0 1 0 0 1 1 0 1 0 0 1 1 1 1 0 0 1 0
nunatsiaq-20191011::4 Helsinki.992 SRPOL.383 1 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20191011::4 MultiLingual_Engine_Ubiqus.525 SRPOL.383 0 0 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 0 1 0 1 0 1
nunatsiaq-20191011::4 NICT_Kyoto.1219 SRPOL.383 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0
nunatsiaq-20191011::7 NRC.715 Groningen.1392 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20191011::7 CUNI-Transfer.1009 Groningen.1392 1 1 0 1 1 0 1 1 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1
nunatsiaq-20191011::7 SRPOL.383 Groningen.1392 1 1 0 0 0 0 1 1 1 1 0 1 0 1 0 0 0 0 1 0 0 0 1
nunatsiaq-20191011::7 Helsinki.992 Groningen.1392 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191011::7 MultiLingual_Engine_Ubiqus.525 Groningen.1392 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1
nunatsiaq-20191011::7 NICT_Kyoto.1219 Groningen.1392 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0 1 1 0 0 0
nunatsiaq-20191011::15 Helsinki.992 CUNI-Transfer.1009 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 0 1 1 0
nunatsiaq-20191011::15 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 0 1 1 1 1 1 0 0 0 1 0 1 0 1 1 0 1 0 0 0 1 0
nunatsiaq-20191011::15 MultiLingual_Engine_Ubiqus.525 NICT_Kyoto.1219 0 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 0 0 0 1 0
nunatsiaq-20191011::29 NRC.715 CUNI-Transfer.1009 1 1 1 1 1 0 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0
nunatsiaq-20191011::29 NRC.715 SRPOL.383 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 1 1 1 0 0 0
nunatsiaq-20191011::29 MultiLingual_Engine_Ubiqus.525 SRPOL.383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191011::29 MultiLingual_Engine_Ubiqus.525 CUNI-Transfer.1009 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191011::29 MultiLingual_Engine_Ubiqus.525 Groningen.1392 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0
