SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu paresim_DASH_1 prism sentBLEU
seattle_times.7024::13 Online-A.1578 DCU.1020 0 0 1 0 0 1 0 0 1 1 0 1 1 0 0 0 1 1 0 0 0 0 0 0
seattle_times.7024::14 OPPO.1510 zlabs-nlp.1181 1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1
seattle_times.7024::14 OPPO.1510 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7024::14 GTCOM.1389 DCU.1020 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
seattle_times.7024::14 Online-A.1578 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7024::15 zlabs-nlp.1181 DCU.1020 1 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1
seattle_times.7024::15 GTCOM.1389 DCU.1020 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1
seattle_times.7024::15 OPPO.1510 DCU.1020 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1
seattle_times.7024::15 Online-A.1578 DCU.1020 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
seattle_times.7024::16 OPPO.1510 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024::16 OPPO.1510 DCU.1020 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1
seattle_times.7024::16 zlabs-nlp.1181 DCU.1020 0 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 1
seattle_times.7024::16 GTCOM.1389 DCU.1020 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7024::16 Online-A.1578 DCU.1020 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::1 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::1 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::1 Facebook_AI.1393 OPPO.1510 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::1 Facebook_AI.1393 UEDIN.488 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::1 Facebook_AI.1393 Online-B.1596 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::1 Microsoft_STC_India.282 zlabs-nlp.1181 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 1 1 1 1
cnn.385761::1 Microsoft_STC_India.282 Online-Z.1637 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
cnn.385761::1 Microsoft_STC_India.282 UEDIN.488 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 0 0 1 1 0 1
cnn.385761::1 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
cnn.385761::1 Online-A.1578 zlabs-nlp.1181 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
cnn.385761::1 Online-A.1578 Online-Z.1637 0 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
cnn.385761::1 Online-A.1578 UEDIN.488 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::1 Online-A.1578 Online-B.1596 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 0
cnn.385761::1 zlabs-nlp.1181 Online-B.1596 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::1 OPPO.1510 Online-Z.1637 0 1 0 1 0 0 1 1 1 0 0 0 1 0 0 1 1 1 1 1 0 1 1 1
cnn.385761::1 OPPO.1510 UEDIN.488 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::1 OPPO.1510 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
cnn.385761::2 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::2 Facebook_AI.1393 Online-Z.1637 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::2 Facebook_AI.1393 UEDIN.488 1 1 1 1 0 1 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::2 Facebook_AI.1393 Online-B.1596 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0
cnn.385761::2 zlabs-nlp.1181 Online-Z.1637 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 1 1
cnn.385761::2 zlabs-nlp.1181 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
cnn.385761::2 OPPO.1510 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::2 OPPO.1510 Online-B.1596 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1
cnn.385761::2 Microsoft_STC_India.282 Online-Z.1637 1 1 1 1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0
cnn.385761::2 Microsoft_STC_India.282 Online-B.1596 1 1 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 1 1 1 0 0 0
cnn.385761::2 Online-A.1578 Online-Z.1637 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::2 Online-A.1578 Online-B.1596 1 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0
cnn.385761::2 UEDIN.488 Online-Z.1637 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0 1 1 1 1
cnn.385761::2 UEDIN.488 Online-B.1596 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0
cnn.385761::3 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::3 Facebook_AI.1393 OPPO.1510 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
cnn.385761::3 Facebook_AI.1393 UEDIN.488 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::3 Facebook_AI.1393 Microsoft_STC_India.282 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1
cnn.385761::3 Facebook_AI.1393 Online-B.1596 1 1 1 1 0 1 0 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1
cnn.385761::3 Online-Z.1637 zlabs-nlp.1181 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1
cnn.385761::3 Online-Z.1637 OPPO.1510 1 1 1 1 0 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1
cnn.385761::3 Online-Z.1637 Microsoft_STC_India.282 1 1 1 1 0 1 0 1 0 1 1 0 0 0 0 1 1 0 1 1 0 0 0 0
cnn.385761::3 Online-Z.1637 Online-B.1596 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0
cnn.385761::3 Online-Z.1637 UEDIN.488 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1
cnn.385761::3 Online-A.1578 zlabs-nlp.1181 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::3 Online-A.1578 Online-B.1596 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1
cnn.385761::3 zlabs-nlp.1181 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::3 UEDIN.488 Online-B.1596 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::3 OPPO.1510 Online-B.1596 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0
cnn.385761::3 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0
cnn.385761::5 zlabs-nlp.1181 Online-Z.1637 1 1 0 0 1 0 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 0 1
cnn.385761::5 zlabs-nlp.1181 Online-B.1596 1 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1
cnn.385761::5 Facebook_AI.1393 Online-Z.1637 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::5 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0
cnn.385761::5 OPPO.1510 Online-Z.1637 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::5 OPPO.1510 Online-B.1596 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::5 Microsoft_STC_India.282 Online-Z.1637 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1
cnn.385761::5 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0
cnn.385761::5 Online-A.1578 Online-Z.1637 0 1 1 1 0 0 1 1 1 1 0 1 1 0 0 1 1 1 1 0 0 0 0 1
cnn.385761::5 Online-A.1578 Online-B.1596 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0
cnn.385761::5 UEDIN.488 Online-Z.1637 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 0 0 0 0 1
cnn.385761::5 UEDIN.488 Online-B.1596 0 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0
cnn.385761::8 Facebook_AI.1393 zlabs-nlp.1181 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1
cnn.385761::8 Facebook_AI.1393 UEDIN.488 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1
cnn.385761::8 Facebook_AI.1393 Online-A.1578 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 1 0
cnn.385761::8 Facebook_AI.1393 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
cnn.385761::8 Online-Z.1637 zlabs-nlp.1181 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
cnn.385761::8 Online-Z.1637 Online-B.1596 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
cnn.385761::8 Online-Z.1637 UEDIN.488 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::8 zlabs-nlp.1181 Online-B.1596 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
cnn.385761::8 UEDIN.488 Online-B.1596 0 0 0 0 1 0 1 0 1 0 0 0 1 1 1 1 0 1 0 0 0 1 1 0
cnn.385761::8 OPPO.1510 Online-B.1596 0 0 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 0 1 1 1
cnn.385761::8 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::8 Online-A.1578 Online-B.1596 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1
cnn.385761::9 Facebook_AI.1393 zlabs-nlp.1181 0 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1
cnn.385761::9 Facebook_AI.1393 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
cnn.385761::9 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1
cnn.385761::9 zlabs-nlp.1181 Online-Z.1637 1 1 0 0 1 1 0 1 0 1 1 0 0 1 1 0 0 1 0 1 1 1 0 1
cnn.385761::9 zlabs-nlp.1181 Online-B.1596 1 1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1 1 0 0 0
cnn.385761::9 OPPO.1510 zlabs-nlp.1181 0 0 1 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1
cnn.385761::9 OPPO.1510 Online-Z.1637 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1
cnn.385761::9 OPPO.1510 Online-B.1596 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
cnn.385761::9 Microsoft_STC_India.282 Online-Z.1637 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
cnn.385761::9 Microsoft_STC_India.282 Online-B.1596 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 0 0 1 0
cnn.385761::9 Online-A.1578 Online-Z.1637 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
cnn.385761::9 Online-A.1578 Online-B.1596 0 1 0 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 0 1
cnn.385761::9 UEDIN.488 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cnn.385761::9 UEDIN.488 Online-B.1596 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 1 0 1 1 0 1 1
cnn.385761::10 zlabs-nlp.1181 Online-B.1596 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0
cnn.385761::10 Online-Z.1637 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
cnn.385761::10 Facebook_AI.1393 UEDIN.488 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 0 0
cnn.385761::10 Facebook_AI.1393 Online-B.1596 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0 0 1 0 1 1 1 0 0 0
cnn.385761::10 UEDIN.488 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0
cnn.385761::10 OPPO.1510 Online-B.1596 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
cnn.385761::10 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
cnn.385761::10 Online-A.1578 Online-B.1596 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::12 Facebook_AI.1393 zlabs-nlp.1181 0 0 1 1 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1
cnn.385761::12 Facebook_AI.1393 Online-Z.1637 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0
cnn.385761::12 Facebook_AI.1393 UEDIN.488 0 1 1 1 0 1 0 0 1 0 1 1 1 1 1 0 1 0 1 0 1 1 0 1
cnn.385761::12 Facebook_AI.1393 Online-A.1578 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1
cnn.385761::12 Facebook_AI.1393 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
cnn.385761::12 OPPO.1510 Online-Z.1637 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0
cnn.385761::12 OPPO.1510 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0
cnn.385761::12 Microsoft_STC_India.282 Online-Z.1637 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 1 0 1 0
cnn.385761::12 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0
cnn.385761::17 zlabs-nlp.1181 UEDIN.488 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1
cnn.385761::17 Facebook_AI.1393 UEDIN.488 0 0 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1
cnn.385761::17 Online-Z.1637 UEDIN.488 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
cnn.385761::17 OPPO.1510 UEDIN.488 0 1 1 1 0 1 0 1 1 1 0 0 1 0 1 1 1 1 0 1 0 0 0 1
cnn.385761::17 Microsoft_STC_India.282 UEDIN.488 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0
cnn.385761::17 Online-B.1596 UEDIN.488 0 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 0 1 1 0
cnn.385761::19 zlabs-nlp.1181 Online-Z.1637 0 1 0 0 0 0 1 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0 1
cnn.385761::19 zlabs-nlp.1181 UEDIN.488 0 0 1 1 0 1 1 1 0 1 0 1 0 0 1 1 0 1 1 0 0 0 1 1
cnn.385761::19 Facebook_AI.1393 Online-Z.1637 0 1 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1 1 0 1
cnn.385761::19 Facebook_AI.1393 UEDIN.488 0 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1 1 1 0 1
cnn.385761::19 Facebook_AI.1393 Online-B.1596 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 1 1 0 1
cnn.385761::19 OPPO.1510 Online-Z.1637 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1
cnn.385761::19 OPPO.1510 UEDIN.488 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1
cnn.385761::19 OPPO.1510 Online-B.1596 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1
cnn.385761::19 Microsoft_STC_India.282 Online-Z.1637 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
cnn.385761::19 Microsoft_STC_India.282 UEDIN.488 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1
cnn.385761::19 Microsoft_STC_India.282 Online-B.1596 0 0 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1
cnn.385761::19 Online-A.1578 UEDIN.488 1 1 0 1 0 1 1 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 1 1
cnn.385761::24 zlabs-nlp.1181 Online-B.1596 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0
cnn.385761::24 Online-Z.1637 Online-B.1596 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
cnn.385761::24 UEDIN.488 Online-B.1596 1 1 0 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
cnn.385761::24 Facebook_AI.1393 Online-A.1578 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
cnn.385761::24 Facebook_AI.1393 Online-B.1596 0 1 1 1 0 0 0 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1
cnn.385761::24 OPPO.1510 Online-B.1596 0 1 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1
cnn.385761::24 Microsoft_STC_India.282 Online-B.1596 0 0 1 1 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 1 1 0 0
cnn.385761::24 Online-A.1578 Online-B.1596 0 0 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 1 1 0 1 0 0 0
allafrica.15323::1 zlabs-nlp.1181 GTCOM.1389 1 1 0 1 0 1 1 0 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
allafrica.15323::1 zlabs-nlp.1181 Online-Z.1637 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
allafrica.15323::1 zlabs-nlp.1181 Groningen.1261 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323::1 zlabs-nlp.1181 UEDIN.488 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1
allafrica.15323::1 Facebook_AI.1393 GTCOM.1389 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
allafrica.15323::1 Facebook_AI.1393 Groningen.1261 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
allafrica.15323::1 Facebook_AI.1393 UEDIN.488 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1
allafrica.15323::1 Online-Z.1637 Groningen.1261 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1
allafrica.15323::1 Online-Z.1637 UEDIN.488 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 1
allafrica.15323::1 Online-B.1596 Online-Z.1637 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
allafrica.15323::1 Online-B.1596 UEDIN.488 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
allafrica.15323::1 Online-B.1596 GTCOM.1389 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323::1 Online-B.1596 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
allafrica.15323::5 zlabs-nlp.1181 Groningen.1261 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
allafrica.15323::6 zlabs-nlp.1181 Groningen.1261 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0 1
allafrica.15323::6 UEDIN.488 Groningen.1261 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1
allafrica.15323::6 Online-B.1596 Groningen.1261 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1
gateway-zh.135::2 GTCOM.1389 OPPO.1510 0 0 1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0
gateway-zh.135::3 GTCOM.1389 zlabs-nlp.1181 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1
gateway-zh.135::3 GTCOM.1389 DCU.1020 1 1 0 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1
gateway-zh.135::3 Online-Z.1637 zlabs-nlp.1181 1 1 0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 1 0 1 1 0 0 0
gateway-zh.135::3 Online-Z.1637 DCU.1020 1 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 1 1
gateway-zh.135::3 UEDIN.488 zlabs-nlp.1181 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1
gateway-zh.135::3 UEDIN.488 DCU.1020 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1
gateway-zh.135::3 Huoshan_Translate.839 zlabs-nlp.1181 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1
gateway-zh.135::3 Huoshan_Translate.839 DCU.1020 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1
gateway-zh.135::4 Huoshan_Translate.839 DCU.1020 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0
gateway-zh.135::4 Huoshan_Translate.839 Online-B.1596 1 1 0 0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0
gateway-zh.135::4 GTCOM.1389 Online-B.1596 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 0 1
gateway-zh.135::4 OPPO.1510 Online-B.1596 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0
gateway-zh.135::5 GTCOM.1389 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
gateway-zh.135::5 GTCOM.1389 Online-B.1596 0 0 0 0 1 1 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0
gateway-zh.135::5 DCU.1020 Microsoft_STC_India.282 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
gateway-zh.135::5 DCU.1020 Online-B.1596 0 0 1 0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0 1 0 1 0
gateway-zh.135::7 GTCOM.1389 zlabs-nlp.1181 0 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1
gateway-zh.135::7 GTCOM.1389 DCU.1020 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1
gateway-zh.135::7 GTCOM.1389 Online-Z.1637 0 0 0 0 1 1 0 1 1 0 0 0 1 1 1 1 0 1 0 0 0 1 1 1
gateway-zh.135::7 GTCOM.1389 OPPO.1510 0 0 1 1 1 0 0 1 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1
gateway-zh.135::7 GTCOM.1389 Huoshan_Translate.839 0 0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 0 1 0 0 1 1 1 1
