SID BETTER WORSE BAQ_dyn BAQ_static BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED EQ_dyn EQ_static OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
cbsnews.302172::7 Online-Z.1638 Online-G.1562 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0
cbsnews.302172::7 Online-Z.1638 zlabs-nlp.322 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0
cbsnews.302172::7 SJTU-NICT.706 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 Online-B.1597 Online-A.1579 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
medicaldaily.com.20065::6 Online-B.1597 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 dong-nmt.768 Online-Z.1638 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 dong-nmt.768 Online-A.1579 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 Tencent_Translation.1332 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 Tencent_Translation.1332 Online-A.1579 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
medicaldaily.com.20065::6 Huawei_TSC.618 NiuTrans.1511 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1
medicaldaily.com.20065::6 Huawei_TSC.618 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 Huawei_TSC.618 Online-A.1579 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 Online-G.1562 Online-A.1579 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
medicaldaily.com.20065::6 Online-G.1562 Online-Z.1638 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1
medicaldaily.com.20065::6 NiuTrans.1511 Online-Z.1638 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 0 0 0
medicaldaily.com.20065::6 NiuTrans.1511 Online-A.1579 0 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
medicaldaily.com.20065::6 Huoshan_Translate.716 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 Huoshan_Translate.716 Online-A.1579 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 OPPO.1147 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 OPPO.1147 Online-A.1579 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
medicaldaily.com.20065::6 SJTU-NICT.706 NiuTrans.1511 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1
medicaldaily.com.20065::6 SJTU-NICT.706 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 SJTU-NICT.706 Online-A.1579 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
medicaldaily.com.20065::6 SJTU-NICT.706 zlabs-nlp.322 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
medicaldaily.com.20065::6 zlabs-nlp.322 Online-Z.1638 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 0 0 1 1 1
medicaldaily.com.20065::6 zlabs-nlp.322 Online-A.1579 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0 0 1 1 1
independent.281332::18 dong-nmt.768 Online-Z.1638 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0
independent.281332::18 Tencent_Translation.1332 Online-B.1597 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 1 1
independent.281332::18 Tencent_Translation.1332 NiuTrans.1511 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0 0 0 1 1 1
independent.281332::18 Tencent_Translation.1332 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::18 Tencent_Translation.1332 Huoshan_Translate.716 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1
independent.281332::18 Tencent_Translation.1332 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1
independent.281332::18 Online-G.1562 Online-Z.1638 1 1 1 1 1 0 1 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1
independent.281332::18 Huawei_TSC.618 Online-Z.1638 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
independent.281332::18 Online-A.1579 Online-Z.1638 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1
independent.281332::18 SJTU-NICT.706 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
independent.281332::23 Tencent_Translation.1332 Online-Z.1638 0 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 1 0 1 1 0 1 1 1 0 1 0
independent.281332::23 SJTU-NICT.706 Online-Z.1638 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
heraldscotland.com.7318::1 Tencent_Translation.1332 Huoshan_Translate.716 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 1 0
heraldscotland.com.7318::1 NiuTrans.1511 Huoshan_Translate.716 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0
heraldscotland.com.7318::1 NiuTrans.1511 Online-A.1579 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0
heraldscotland.com.7318::1 Huawei_TSC.618 Online-A.1579 0 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0
heraldscotland.com.7318::1 Huawei_TSC.618 Huoshan_Translate.716 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0
heraldscotland.com.7318::1 OPPO.1147 Online-A.1579 0 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0
heraldscotland.com.7318::1 OPPO.1147 Huoshan_Translate.716 1 0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1 0
heraldscotland.com.7318::1 SJTU-NICT.706 Huoshan_Translate.716 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 0 1 0 0 1
heraldscotland.com.7318::19 Tencent_Translation.1332 Online-A.1579 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
heraldscotland.com.7318::19 Tencent_Translation.1332 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
euronews-en.185674::9 Online-B.1597 Huawei_TSC.618 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
euronews-en.185674::9 Online-B.1597 Online-Z.1638 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0
euronews-en.185674::9 OPPO.1147 Online-Z.1638 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1
euronews-en.185674::9 OPPO.1147 NiuTrans.1511 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1
euronews-en.185674::9 OPPO.1147 Huawei_TSC.618 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 0 1 1
euronews-en.185674::15 Online-B.1597 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
euronews-en.185674::15 Tencent_Translation.1332 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
euronews-en.185708::2 Huoshan_Translate.716 Online-A.1579 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1
euronews-en.185708::2 OPPO.1147 Online-A.1579 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1
euronews-en.185708::2 OPPO.1147 NiuTrans.1511 1 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1
seattle_times.7674::1 NiuTrans.1511 Online-B.1597 0 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0
seattle_times.7674::1 SJTU-NICT.706 dong-nmt.768 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 0 0 0
seattle_times.7674::1 SJTU-NICT.706 Online-B.1597 0 1 1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 1 1 1 0 1 1 0 0 0 0 0
seattle_times.7674::1 SJTU-NICT.706 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7674::1 SJTU-NICT.706 Online-Z.1638 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0
seattle_times.7674::1 SJTU-NICT.706 Huawei_TSC.618 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 0 1 0 1
seattle_times.7674::1 SJTU-NICT.706 Online-A.1579 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7674::1 SJTU-NICT.706 OPPO.1147 0 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 0 0
seattle_times.7674::1 SJTU-NICT.706 zlabs-nlp.322 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 0 0 0
cnn.385555::2 Online-A.1579 Online-B.1597 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1
cnn.385555::2 Online-A.1579 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1
cnn.385555::2 Online-A.1579 NiuTrans.1511 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1
cnn.385555::2 Online-A.1579 Huawei_TSC.618 0 1 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 1 0 0 0 1
cnn.385555::2 Online-A.1579 SJTU-NICT.706 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
cnn.385555::2 zlabs-nlp.322 NiuTrans.1511 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 0 0 1 1 1
cnn.385555::2 zlabs-nlp.322 Online-Z.1638 1 0 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 1 1 0 0 1 1 0 1
cnn.385555::2 zlabs-nlp.322 SJTU-NICT.706 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
seattle_times.7111::2 Online-B.1597 Huoshan_Translate.716 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0
seattle_times.7111::2 NiuTrans.1511 dong-nmt.768 0 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
seattle_times.7111::2 NiuTrans.1511 Huoshan_Translate.716 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0 0 1 1 0 1 0 1 0 0 0
seattle_times.7111::2 NiuTrans.1511 Online-Z.1638 0 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
seattle_times.7111::2 Online-G.1562 dong-nmt.768 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 0 1
seattle_times.7111::2 Online-G.1562 Tencent_Translation.1332 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
seattle_times.7111::2 Online-G.1562 Online-B.1597 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1
seattle_times.7111::2 Online-G.1562 Huawei_TSC.618 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
seattle_times.7111::2 Online-G.1562 Huoshan_Translate.716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
seattle_times.7111::2 Online-G.1562 Online-Z.1638 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1
seattle_times.7111::2 Online-G.1562 zlabs-nlp.322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
seattle_times.7111::2 Tencent_Translation.1332 Huoshan_Translate.716 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1
seattle_times.7111::2 OPPO.1147 Online-Z.1638 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7111::2 OPPO.1147 Huoshan_Translate.716 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7111::2 Huawei_TSC.618 Huoshan_Translate.716 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0
seattle_times.7111::2 SJTU-NICT.706 Online-Z.1638 0 1 1 1 1 1 0 1 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
seattle_times.7111::2 SJTU-NICT.706 Huoshan_Translate.716 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 1 1
seattle_times.7111::2 zlabs-nlp.322 Huoshan_Translate.716 0 0 0 0 1 0 0 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1
seattle_times.7111::6 Tencent_Translation.1332 dong-nmt.768 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7111::6 Tencent_Translation.1332 Online-B.1597 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
seattle_times.7111::6 Tencent_Translation.1332 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7111::6 Tencent_Translation.1332 zlabs-nlp.322 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7111::6 NiuTrans.1511 dong-nmt.768 0 1 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
seattle_times.7111::6 NiuTrans.1511 Online-Z.1638 0 1 1 1 1 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
seattle_times.7111::6 Online-G.1562 dong-nmt.768 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1
seattle_times.7111::6 Online-G.1562 Online-B.1597 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0
seattle_times.7111::6 Online-G.1562 OPPO.1147 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0
seattle_times.7111::6 Online-G.1562 Online-Z.1638 0 1 1 1 1 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 1 1 1
seattle_times.7111::6 Online-G.1562 zlabs-nlp.322 0 1 1 1 1 0 1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0
seattle_times.7111::6 Huoshan_Translate.716 dong-nmt.768 1 1 1 1 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0 1 1 1 1 1 0 1 0 1
seattle_times.7111::6 Huoshan_Translate.716 Online-Z.1638 0 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1
seattle_times.7111::6 SJTU-NICT.706 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1
huffingtonpost.com.19371::8 NiuTrans.1511 Online-B.1597 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0
huffingtonpost.com.19371::8 Huawei_TSC.618 Online-B.1597 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 1 1
huffingtonpost.com.19371::8 Huawei_TSC.618 Online-G.1562 0 1 1 1 0 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1
huffingtonpost.com.19371::8 Huawei_TSC.618 Online-Z.1638 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19371::8 Online-A.1579 Online-B.1597 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1
huffingtonpost.com.19371::8 Online-A.1579 Online-G.1562 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1
huffingtonpost.com.19371::8 Online-A.1579 Online-Z.1638 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19371::8 Online-A.1579 NiuTrans.1511 1 0 0 0 1 1 0 1 1 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0 0 1 1 1
huffingtonpost.com.19371::8 Online-A.1579 OPPO.1147 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 0 0 1 0 0 0 0 1 0 1 1
huffingtonpost.com.19371::8 Huoshan_Translate.716 Online-B.1597 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 1 0 1 1
huffingtonpost.com.19371::8 OPPO.1147 Online-B.1597 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1
huffingtonpost.com.19371::8 dong-nmt.768 Online-B.1597 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 1 1
huffingtonpost.com.19371::8 dong-nmt.768 Online-Z.1638 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
huffingtonpost.com.19371::8 SJTU-NICT.706 Online-B.1597 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1
huffingtonpost.com.19371::8 zlabs-nlp.322 Online-B.1597 0 0 0 0 0 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0 1 0 0 0 0 1 1 1
huffingtonpost.com.19371::8 zlabs-nlp.322 Online-G.1562 0 0 0 0 0 1 1 0 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 0 0 1 0 1
huffingtonpost.com.19371::8 zlabs-nlp.322 Online-Z.1638 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.13073::18 OPPO.1147 Online-B.1597 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
en.ndtv.com.12997::4 Huawei_TSC.618 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997::4 Online-A.1579 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997::4 Online-A.1579 NiuTrans.1511 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 1 1
en.ndtv.com.12997::4 Online-A.1579 SJTU-NICT.706 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 1 1
en.ndtv.com.12997::4 Online-Z.1638 Online-G.1562 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.12997::12 Online-G.1562 NiuTrans.1511 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
en.ndtv.com.12997::14 Online-A.1579 NiuTrans.1511 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1
telegraph.421297::8 Online-B.1597 dong-nmt.768 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
telegraph.421297::8 Tencent_Translation.1332 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
telegraph.421297::8 Online-G.1562 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
telegraph.421297::8 Huawei_TSC.618 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
telegraph.421297::8 Online-A.1579 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
telegraph.421297::8 Huoshan_Translate.716 dong-nmt.768 1 0 0 0 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 1 0
telegraph.421297::8 OPPO.1147 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
telegraph.421297::8 SJTU-NICT.706 dong-nmt.768 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
telegraph.421297::8 zlabs-nlp.322 dong-nmt.768 1 0 0 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1
standard.co.uk.14562::1 Online-A.1579 Online-B.1597 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
standard.co.uk.14562::1 Online-A.1579 Online-G.1562 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
standard.co.uk.14562::1 Online-A.1579 zlabs-nlp.322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
standard.co.uk.14562::1 Huoshan_Translate.716 Online-B.1597 0 1 0 0 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
standard.co.uk.14562::1 Huoshan_Translate.716 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
standard.co.uk.14562::1 Huoshan_Translate.716 zlabs-nlp.322 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14562::1 Tencent_Translation.1332 zlabs-nlp.322 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14562::1 NiuTrans.1511 zlabs-nlp.322 0 1 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
standard.co.uk.14562::1 Online-Z.1638 zlabs-nlp.322 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1
standard.co.uk.14562::1 Huawei_TSC.618 zlabs-nlp.322 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
standard.co.uk.14562::1 OPPO.1147 zlabs-nlp.322 0 0 0 0 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 0 1 1 0 1 1
standard.co.uk.14562::1 SJTU-NICT.706 zlabs-nlp.322 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
en.ndtv.com.13152::7 OPPO.1147 Online-B.1597 0 0 0 0 1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1
en.ndtv.com.13152::7 OPPO.1147 Online-G.1562 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
en.ndtv.com.13152::7 OPPO.1147 zlabs-nlp.322 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
en.ndtv.com.13152::7 Tencent_Translation.1332 Online-B.1597 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
