SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 Yisi_DASH_combi bleurt_DASH_combi chrF chrF_PLUS__PLUS_ esim mBERT_DASH_L2 parbleu parchrf_PLUS__PLUS_ paresim_DASH_1 prism sentBLEU
telegraph.421272::8 Online-B.1590 PROMT_NMT.73 0 1 1 1 1 1 1 1 1 0 1 0 1 0 0 0 1 1 0 1 0 1 1 0 1 1 1
telegraph.421272::8 Online-B.1590 Huoshan_Translate.832 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0
telegraph.421272::8 Online-B.1590 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
telegraph.421272::8 eTranslation.737 PROMT_NMT.73 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 1 1 1
telegraph.421272::8 eTranslation.737 Huoshan_Translate.832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
telegraph.421272::8 Tencent_Translation.1520 PROMT_NMT.73 0 0 0 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 0 1 0 0 0 0 1 1 1
telegraph.421272::8 Tencent_Translation.1520 Huoshan_Translate.832 0 0 0 0 1 0 1 0 0 1 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1
telegraph.421272::8 Tohoku-AIP-NTT.890 PROMT_NMT.73 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1
telegraph.421272::8 Tohoku-AIP-NTT.890 Huoshan_Translate.832 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0
cbsnews.302172::8 Online-B.1590 PROMT_NMT.73 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0
cbsnews.302172::8 Huoshan_Translate.832 PROMT_NMT.73 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 1 1 1 1 1
cbsnews.302172::8 Tohoku-AIP-NTT.890 PROMT_NMT.73 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cbsnews.302172::8 zlabs-nlp.179 PROMT_NMT.73 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0
cbsnews.302172::8 UEDIN.1136 PROMT_NMT.73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0
sciencedaily.com.75569::1 Online-A.1574 PROMT_NMT.73 1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1
sciencedaily.com.75569::1 Online-A.1574 AFRL.1069 0 0 1 1 1 0 1 0 1 1 0 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1
sciencedaily.com.75569::1 Online-A.1574 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1 0 1 1 1 1
sciencedaily.com.75569::1 Online-B.1590 PROMT_NMT.73 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1
sciencedaily.com.75569::1 Online-B.1590 AFRL.1069 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1 1 1 0 0 0
sciencedaily.com.75569::1 Online-B.1590 Huoshan_Translate.832 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
sciencedaily.com.75569::1 Online-B.1590 Online-Z.1631 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 1 0 1 1 1 1 1 0
sciencedaily.com.75569::1 Online-B.1590 WMTBiomedBaseline.388 0 1 0 0 1 1 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 1 1 1 1
sciencedaily.com.75569::1 Online-Z.1631 PROMT_NMT.73 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 1
sciencedaily.com.75569::1 Online-Z.1631 WMTBiomedBaseline.388 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 1
sciencedaily.com.75569::1 Tohoku-AIP-NTT.890 PROMT_NMT.73 1 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75569::1 Tohoku-AIP-NTT.890 AFRL.1069 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75569::1 Tohoku-AIP-NTT.890 Online-Z.1631 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
sciencedaily.com.75569::1 Tohoku-AIP-NTT.890 Huoshan_Translate.832 1 1 0 1 1 0 1 0 0 0 0 1 1 1 0 1 1 1 1 0 0 1 0 1 1 1 1
sciencedaily.com.75569::1 Tohoku-AIP-NTT.890 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75569::1 zlabs-nlp.179 PROMT_NMT.73 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1
sciencedaily.com.75569::1 zlabs-nlp.179 AFRL.1069 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
sciencedaily.com.75569::1 zlabs-nlp.179 WMTBiomedBaseline.388 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1
sciencedaily.com.75569::1 UEDIN.1136 PROMT_NMT.73 1 1 1 1 1 0 1 1 0 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 1
sciencedaily.com.75569::1 UEDIN.1136 AFRL.1069 0 0 0 0 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0 0
sciencedaily.com.75569::1 UEDIN.1136 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1
sciencedaily.com.75569::1 Huoshan_Translate.832 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
rt.com.113909::2 Tohoku-AIP-NTT.890 PROMT_NMT.73 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 1 1 0
cbsnews.302258::3 PROMT_NMT.73 Online-Z.1631 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 0 0 1 0 1 0 1 0 1
cbsnews.302258::3 Tohoku-AIP-NTT.890 Online-Z.1631 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cbsnews.302258::3 Online-A.1574 Online-Z.1631 1 0 0 0 1 0 0 1 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1
cbsnews.302258::3 AFRL.1069 Online-Z.1631 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
rt.com.113909::3 Tohoku-AIP-NTT.890 PROMT_NMT.73 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7044::6 PROMT_NMT.73 AFRL.1069 0 0 0 0 1 1 1 0 1 0 1 1 0 0 0 1 1 1 0 1 1 0 1 1 1 1 1
seattle_times.7044::6 PROMT_NMT.73 eTranslation.737 0 1 1 1 1 0 1 0 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7044::6 PROMT_NMT.73 UEDIN.1136 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7044::6 PROMT_NMT.73 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7044::6 Online-A.1574 eTranslation.737 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 1
seattle_times.7044::6 Online-A.1574 OPPO.1535 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 1 0 1 1
seattle_times.7044::6 Online-A.1574 AFRL.1069 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 1 1 0 1 1
seattle_times.7044::6 Online-A.1574 UEDIN.1136 1 1 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1
seattle_times.7044::6 Online-A.1574 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7044::6 Tencent_Translation.1520 eTranslation.737 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
seattle_times.7044::6 Tencent_Translation.1520 AFRL.1069 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7044::6 Tencent_Translation.1520 UEDIN.1136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1
seattle_times.7044::6 Tencent_Translation.1520 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1
seattle_times.7044::6 Tohoku-AIP-NTT.890 eTranslation.737 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
seattle_times.7044::6 Tohoku-AIP-NTT.890 AFRL.1069 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1
seattle_times.7044::6 Tohoku-AIP-NTT.890 UEDIN.1136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
seattle_times.7044::6 Tohoku-AIP-NTT.890 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1
seattle_times.7044::6 OPPO.1535 eTranslation.737 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
seattle_times.7044::6 OPPO.1535 UEDIN.1136 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
seattle_times.7044::6 OPPO.1535 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1
seattle_times.7044::6 AFRL.1069 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 0 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 0 1
reuters.276541::1 eTranslation.737 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
reuters.276541::1 PROMT_NMT.73 WMTBiomedBaseline.388 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0
reuters.276541::1 Tencent_Translation.1520 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
reuters.276541::1 Tohoku-AIP-NTT.890 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
reuters.276541::1 OPPO.1535 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
reuters.276541::1 Online-G.1556 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
reuters.276541::1 UEDIN.1136 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
reuters.276541::1 Huoshan_Translate.832 WMTBiomedBaseline.388 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0
reuters.276541::5 OPPO.1535 PROMT_NMT.73 0 0 0 0 0 1 0 1 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0 1 1 0
reuters.276541::5 OPPO.1535 UEDIN.1136 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 0 0
reuters.276541::5 OPPO.1535 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276541::5 eTranslation.737 PROMT_NMT.73 0 0 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 0 0 1 0 0 0 1 1 1 0
reuters.276541::5 eTranslation.737 UEDIN.1136 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 0 0
reuters.276541::5 eTranslation.737 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276541::5 Tencent_Translation.1520 PROMT_NMT.73 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 0 0 0 1 1 1
reuters.276541::5 Tencent_Translation.1520 UEDIN.1136 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1
reuters.276541::5 Tencent_Translation.1520 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276541::5 Tohoku-AIP-NTT.890 PROMT_NMT.73 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1
reuters.276541::5 Tohoku-AIP-NTT.890 UEDIN.1136 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1
reuters.276541::5 Tohoku-AIP-NTT.890 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276541::5 PROMT_NMT.73 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276541::5 Online-G.1556 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 1 1 0 0 0 1
reuters.276541::5 Huoshan_Translate.832 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
cbsnews.302258::2 PROMT_NMT.73 Online-Z.1631 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 0 0 0
cbsnews.302258::2 Online-A.1574 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302258::2 Online-A.1574 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
cbsnews.302258::2 Tohoku-AIP-NTT.890 AFRL.1069 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
cbsnews.302258::2 Tohoku-AIP-NTT.890 Online-Z.1631 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1
cbsnews.302172::9 Online-B.1590 PROMT_NMT.73 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
cbsnews.302172::9 Online-B.1590 zlabs-nlp.179 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0
cbsnews.302172::9 Tohoku-AIP-NTT.890 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302172::9 Tohoku-AIP-NTT.890 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302172::9 UEDIN.1136 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
cbsnews.302172::9 UEDIN.1136 PROMT_NMT.73 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0
sciencedaily.com.75569::3 Online-B.1590 PROMT_NMT.73 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 1 0 0
sciencedaily.com.75569::3 Online-B.1590 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75569::3 Tohoku-AIP-NTT.890 PROMT_NMT.73 0 0 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0
sciencedaily.com.75569::3 Tohoku-AIP-NTT.890 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1 1 1
sciencedaily.com.75569::6 PROMT_NMT.73 Online-Z.1631 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 0 1 0 0
sciencedaily.com.75569::6 PROMT_NMT.73 Huoshan_Translate.832 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1
sciencedaily.com.75569::6 Online-A.1574 AFRL.1069 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1
sciencedaily.com.75569::6 Online-A.1574 Huoshan_Translate.832 1 1 1 1 0 0 1 1 0 0 0 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1
sciencedaily.com.75569::6 Online-A.1574 Online-Z.1631 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1
sciencedaily.com.75569::6 Online-B.1590 Tohoku-AIP-NTT.890 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
sciencedaily.com.75569::6 Online-B.1590 AFRL.1069 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1
sciencedaily.com.75569::6 Online-B.1590 Huoshan_Translate.832 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1
sciencedaily.com.75569::6 Online-B.1590 Online-Z.1631 1 0 0 0 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1
sciencedaily.com.75569::6 Tohoku-AIP-NTT.890 Online-Z.1631 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1
sciencedaily.com.75569::6 Tohoku-AIP-NTT.890 Huoshan_Translate.832 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1
sciencedaily.com.75569::6 zlabs-nlp.179 Online-Z.1631 1 0 0 0 1 1 1 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1 1 1
sciencedaily.com.75569::6 zlabs-nlp.179 Huoshan_Translate.832 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 1
sciencedaily.com.75569::6 UEDIN.1136 Tohoku-AIP-NTT.890 1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1
sciencedaily.com.75569::6 UEDIN.1136 AFRL.1069 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75569::6 UEDIN.1136 Online-Z.1631 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
sciencedaily.com.75569::6 UEDIN.1136 Huoshan_Translate.832 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1
sciencedaily.com.75569::6 AFRL.1069 Huoshan_Translate.832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
sciencedaily.com.75569::6 WMTBiomedBaseline.388 Online-Z.1631 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 1
sciencedaily.com.75569::6 WMTBiomedBaseline.388 Huoshan_Translate.832 1 1 1 1 0 0 1 0 1 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1
reuters.276559::9 Online-A.1574 PROMT_NMT.73 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276559::9 Online-A.1574 OPPO.1535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
reuters.276559::9 Online-A.1574 Online-Z.1631 0 1 1 1 1 1 1 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1
reuters.276559::9 AFRL.1069 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1
reuters.276559::9 AFRL.1069 OPPO.1535 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0
reuters.276559::9 AFRL.1069 Online-Z.1631 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1
reuters.276559::9 Online-B.1590 PROMT_NMT.73 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1
reuters.276559::9 Online-B.1590 OPPO.1535 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0
reuters.276559::9 Online-B.1590 Online-Z.1631 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 OPPO.1535 PROMT_NMT.73 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 0 1 1 1 0 0 1 0
reuters.276692::9 OPPO.1535 eTranslation.737 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 1 0
reuters.276692::9 OPPO.1535 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 OPPO.1535 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 AFRL.1069 PROMT_NMT.73 1 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0
reuters.276692::9 AFRL.1069 eTranslation.737 0 0 1 1 1 0 0 0 1 1 0 1 0 0 1 0 0 0 1 0 0 1 1 1 0 1 0
reuters.276692::9 AFRL.1069 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 AFRL.1069 UEDIN.1136 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1
reuters.276692::9 AFRL.1069 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
reuters.276692::9 Tencent_Translation.1520 eTranslation.737 0 0 1 1 1 0 0 0 1 1 0 1 0 1 1 0 0 0 1 0 1 1 1 1 0 0 0
reuters.276692::9 Tencent_Translation.1520 PROMT_NMT.73 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1 0 0 0 0
reuters.276692::9 Tencent_Translation.1520 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 Tencent_Translation.1520 UEDIN.1136 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0
reuters.276692::9 Tencent_Translation.1520 WMTBiomedBaseline.388 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
reuters.276692::9 Tohoku-AIP-NTT.890 eTranslation.737 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 0
reuters.276692::9 Tohoku-AIP-NTT.890 PROMT_NMT.73 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 0 1
reuters.276692::9 Tohoku-AIP-NTT.890 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 Tohoku-AIP-NTT.890 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 zlabs-nlp.179 PROMT_NMT.73 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
reuters.276692::9 zlabs-nlp.179 eTranslation.737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
reuters.276692::9 zlabs-nlp.179 Online-G.1556 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
reuters.276692::9 zlabs-nlp.179 WMTBiomedBaseline.388 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0
reuters.276692::1 OPPO.1535 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276692::1 OPPO.1535 Online-G.1556 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::1 OPPO.1535 zlabs-nlp.179 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::1 OPPO.1535 UEDIN.1136 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::1 OPPO.1535 WMTBiomedBaseline.388 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
reuters.276692::1 eTranslation.737 PROMT_NMT.73 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
reuters.276692::1 eTranslation.737 Online-G.1556 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
