SID BETTER WORSE BLEURT_DASH_extended COMET COMET_DASH_2R COMET_DASH_HTER COMET_DASH_MQM COMET_DASH_QE COMET_DASH_Rank CharacTER EED MEE OpenKiwi_DASH_Bert OpenKiwi_DASH_XLMR TER YiSi_DASH_0 YiSi_DASH_1 YiSi_DASH_2 chrF chrF_PLUS__PLUS_ esim parbleu paresim_DASH_1 prism sentBLEU
nunatsiaq-20190924::3 SRPOL.383 UQAM_TanLe.521 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20190924::3 SRPOL.383 Facebook_AI.1465 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 1 1 0 1
nunatsiaq-20190924::3 SRPOL.383 OPPO.722 1 1 0 0 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1
nunatsiaq-20190924::3 Helsinki.992 UQAM_TanLe.521 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 0 0 0 1
nunatsiaq-20190924::3 OPPO.722 UQAM_TanLe.521 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 0 0 0
nunatsiaq-20190924::3 NICT_Kyoto.1219 UQAM_TanLe.521 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::11 Facebook_AI.1465 NRC.715 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 1 1
nunatsiaq-20190924::11 Facebook_AI.1465 OPPO.722 0 0 1 1 1 1 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0
nunatsiaq-20190924::11 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 1 0
nunatsiaq-20190924::11 CUNI-Transfer.1009 OPPO.722 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0
nunatsiaq-20190924::11 Groningen.1392 NRC.715 0 0 0 0 1 0 1 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1
nunatsiaq-20190924::11 Groningen.1392 OPPO.722 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1
nunatsiaq-20190924::11 Helsinki.992 NRC.715 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::11 Helsinki.992 OPPO.722 0 0 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0
nunatsiaq-20190924::11 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0
nunatsiaq-20190924::11 MultiLingual_Engine_Ubiqus.525 OPPO.722 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0
nunatsiaq-20190924::11 NICT_Kyoto.1219 NRC.715 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 1 0 0 1 1 1
nunatsiaq-20190924::11 NICT_Kyoto.1219 OPPO.722 0 0 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0 0
nunatsiaq-20190924::11 UQAM_TanLe.521 NRC.715 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 1 1
nunatsiaq-20190924::11 UQAM_TanLe.521 OPPO.722 0 0 1 1 1 1 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 1
nunatsiaq-20190924::11 UEDIN.1281 NRC.715 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 1 1
nunatsiaq-20190924::11 UEDIN.1281 OPPO.722 0 0 1 1 1 1 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
nunatsiaq-20190924::11 SRPOL.383 NRC.715 0 0 1 1 1 1 1 0 1 0 1 0 0 0 1 0 1 1 1 0 1 1 1
nunatsiaq-20190924::11 SRPOL.383 OPPO.722 0 1 1 1 1 1 0 0 1 0 1 0 0 1 0 1 1 1 1 0 0 0 0
nunatsiaq-20190924::13 NRC.715 Facebook_AI.1465 1 1 1 1 1 0 0 0 0 1 1 0 0 1 1 1 0 0 1 0 0 1 1
nunatsiaq-20190924::13 NRC.715 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 CUNI-Transfer.1009 NRC.715 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
nunatsiaq-20190924::13 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
nunatsiaq-20190924::13 CUNI-Transfer.1009 UQAM_TanLe.521 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 CUNI-Transfer.1009 UEDIN.1281 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 CUNI-Transfer.1009 NICT_Kyoto.1219 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 0
nunatsiaq-20190924::13 Helsinki.992 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
nunatsiaq-20190924::13 Helsinki.992 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 Helsinki.992 UEDIN.1281 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 Helsinki.992 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
nunatsiaq-20190924::13 Helsinki.992 Groningen.1392 0 0 0 0 1 0 0 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1
nunatsiaq-20190924::13 Helsinki.992 OPPO.722 0 1 1 1 1 0 1 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0
nunatsiaq-20190924::13 Helsinki.992 MultiLingual_Engine_Ubiqus.525 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0
nunatsiaq-20190924::13 Helsinki.992 NICT_Kyoto.1219 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 1 0
nunatsiaq-20190924::13 Groningen.1392 UQAM_TanLe.521 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 Groningen.1392 UEDIN.1281 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 Groningen.1392 Facebook_AI.1465 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20190924::13 Groningen.1392 NICT_Kyoto.1219 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 1 0
nunatsiaq-20190924::13 SRPOL.383 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 SRPOL.383 UEDIN.1281 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 SRPOL.383 NRC.715 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1
nunatsiaq-20190924::13 SRPOL.383 Facebook_AI.1465 1 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 1
nunatsiaq-20190924::13 SRPOL.383 NICT_Kyoto.1219 1 1 0 0 1 0 0 0 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20190924::13 OPPO.722 UQAM_TanLe.521 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 OPPO.722 UEDIN.1281 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 OPPO.722 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20190924::13 OPPO.722 NICT_Kyoto.1219 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 1 1 0
nunatsiaq-20190924::13 MultiLingual_Engine_Ubiqus.525 UQAM_TanLe.521 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 MultiLingual_Engine_Ubiqus.525 UEDIN.1281 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::13 MultiLingual_Engine_Ubiqus.525 Facebook_AI.1465 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 1 1
nunatsiaq-20190924::13 MultiLingual_Engine_Ubiqus.525 NICT_Kyoto.1219 1 1 0 0 1 1 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1
nunatsiaq-20190924::22 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::22 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::22 CUNI-Transfer.1009 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1
nunatsiaq-20190924::22 Groningen.1392 NRC.715 0 0 1 1 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20190924::22 Groningen.1392 Facebook_AI.1465 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::22 Groningen.1392 OPPO.722 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1
nunatsiaq-20190924::22 Groningen.1392 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::22 Helsinki.992 NRC.715 0 0 0 0 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0
nunatsiaq-20190924::22 Helsinki.992 Facebook_AI.1465 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::22 Helsinki.992 OPPO.722 1 1 1 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0 1 1 1 1 1
nunatsiaq-20190924::22 Helsinki.992 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20190924::22 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20190924::22 MultiLingual_Engine_Ubiqus.525 OPPO.722 0 0 1 1 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0
nunatsiaq-20190924::22 MultiLingual_Engine_Ubiqus.525 Facebook_AI.1465 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20190924::22 MultiLingual_Engine_Ubiqus.525 NICT_Kyoto.1219 1 1 1 1 0 1 0 0 1 1 1 0 1 0 0 1 1 1 1 0 0 0 0
nunatsiaq-20190924::22 UQAM_TanLe.521 NRC.715 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20190924::22 UQAM_TanLe.521 Facebook_AI.1465 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::22 UQAM_TanLe.521 OPPO.722 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1
nunatsiaq-20190924::22 UQAM_TanLe.521 NICT_Kyoto.1219 1 1 1 1 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::22 UEDIN.1281 NRC.715 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::22 UEDIN.1281 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20190924::22 UEDIN.1281 OPPO.722 1 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 1 1 0 1
nunatsiaq-20190924::22 UEDIN.1281 NICT_Kyoto.1219 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1
nunatsiaq-20190924::22 SRPOL.383 NRC.715 0 0 0 0 1 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20190924::22 SRPOL.383 Facebook_AI.1465 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::22 SRPOL.383 OPPO.722 0 0 1 1 1 1 0 0 1 0 1 0 1 0 0 0 1 1 0 0 1 1 1
nunatsiaq-20190924::22 SRPOL.383 NICT_Kyoto.1219 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1
nunatsiaq-20190924::22 OPPO.722 Facebook_AI.1465 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20190924::23 UQAM_TanLe.521 UEDIN.1281 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20190924::23 UQAM_TanLe.521 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 NRC.715 UEDIN.1281 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20190924::23 NRC.715 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 Facebook_AI.1465 UEDIN.1281 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20190924::23 Facebook_AI.1465 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 CUNI-Transfer.1009 UEDIN.1281 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20190924::23 CUNI-Transfer.1009 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 Groningen.1392 UEDIN.1281 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1
nunatsiaq-20190924::23 Groningen.1392 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 SRPOL.383 UEDIN.1281 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0
nunatsiaq-20190924::23 SRPOL.383 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 Helsinki.992 UEDIN.1281 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0
nunatsiaq-20190924::23 Helsinki.992 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 UEDIN.1281 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 MultiLingual_Engine_Ubiqus.525 UEDIN.1281 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20190924::23 MultiLingual_Engine_Ubiqus.525 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190924::23 NICT_Kyoto.1219 UEDIN.1281 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20190924::23 NICT_Kyoto.1219 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20190923::10 Facebook_AI.1465 UQAM_TanLe.521 1 1 1 1 1 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0
nunatsiaq-20190923::10 Facebook_AI.1465 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190923::10 CUNI-Transfer.1009 UQAM_TanLe.521 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
nunatsiaq-20190923::10 CUNI-Transfer.1009 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190923::10 Groningen.1392 UQAM_TanLe.521 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1
nunatsiaq-20190923::10 Groningen.1392 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1
nunatsiaq-20190923::10 UQAM_TanLe.521 OPPO.722 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20190923::10 MultiLingual_Engine_Ubiqus.525 UQAM_TanLe.521 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0
nunatsiaq-20190923::10 MultiLingual_Engine_Ubiqus.525 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190923::10 NICT_Kyoto.1219 UQAM_TanLe.521 0 1 1 1 1 0 0 1 0 1 1 1 1 0 0 1 0 1 1 1 1 0 0
nunatsiaq-20190923::10 NICT_Kyoto.1219 OPPO.722 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190923::10 SRPOL.383 OPPO.722 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20190923::10 NRC.715 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
nunatsiaq-20191009::36 NRC.715 MultiLingual_Engine_Ubiqus.525 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20191009::36 NRC.715 UQAM_TanLe.521 0 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 0 1 1 0 1 1 1
nunatsiaq-20191009::36 Facebook_AI.1465 UQAM_TanLe.521 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20191009::36 Facebook_AI.1465 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
nunatsiaq-20191009::36 CUNI-Transfer.1009 UQAM_TanLe.521 0 1 1 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 1 1 0 0
nunatsiaq-20191009::36 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::36 Helsinki.992 UQAM_TanLe.521 0 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 1 1
nunatsiaq-20191009::36 Helsinki.992 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::36 OPPO.722 UQAM_TanLe.521 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191009::36 OPPO.722 MultiLingual_Engine_Ubiqus.525 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0 1 0 0 0 1 0
nunatsiaq-20191009::36 SRPOL.383 MultiLingual_Engine_Ubiqus.525 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191009::36 Groningen.1392 MultiLingual_Engine_Ubiqus.525 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
nunatsiaq-20191031::31 NRC.715 Facebook_AI.1465 0 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1 0
nunatsiaq-20191031::31 NRC.715 Helsinki.992 0 1 1 1 0 1 0 0 1 1 1 0 1 0 0 1 1 1 1 0 1 0 0
nunatsiaq-20191031::31 NRC.715 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191031::31 CUNI-Transfer.1009 NRC.715 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191031::31 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191031::31 CUNI-Transfer.1009 Helsinki.992 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191031::31 CUNI-Transfer.1009 OPPO.722 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0
nunatsiaq-20191031::31 UQAM_TanLe.521 Facebook_AI.1465 0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0
nunatsiaq-20191031::31 UQAM_TanLe.521 Helsinki.992 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0
nunatsiaq-20191031::31 UQAM_TanLe.521 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
nunatsiaq-20191031::31 Groningen.1392 Facebook_AI.1465 0 1 1 1 0 1 0 1 1 0 1 1 0 0 0 0 1 1 1 0 0 1 0
nunatsiaq-20191031::31 Groningen.1392 Helsinki.992 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 1 1 1 1 0 1 0 0
nunatsiaq-20191031::31 Groningen.1392 OPPO.722 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
nunatsiaq-20191031::31 SRPOL.383 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
nunatsiaq-20191031::31 SRPOL.383 Facebook_AI.1465 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0
nunatsiaq-20191031::31 SRPOL.383 Helsinki.992 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0
nunatsiaq-20191031::31 SRPOL.383 OPPO.722 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1
nunatsiaq-20191031::31 NICT_Kyoto.1219 OPPO.722 0 1 1 1 1 0 1 1 1 0 1 1 0 1 1 0 1 0 0 1 1 1 1
nunatsiaq-20191031::31 NICT_Kyoto.1219 Facebook_AI.1465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20191031::31 NICT_Kyoto.1219 Helsinki.992 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
nunatsiaq-20191011::25 NRC.715 NICT_Kyoto.1219 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1
nunatsiaq-20191011::25 NRC.715 OPPO.722 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
nunatsiaq-20191011::25 SRPOL.383 CUNI-Transfer.1009 0 0 1 1 0 1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 0 0 0
nunatsiaq-20191011::25 SRPOL.383 Groningen.1392 0 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 1 0 0
nunatsiaq-20191011::25 SRPOL.383 OPPO.722 0 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1
nunatsiaq-20191011::25 SRPOL.383 NICT_Kyoto.1219 0 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 0 1
nunatsiaq-20191011::25 Helsinki.992 CUNI-Transfer.1009 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 1 0 0 1 0
nunatsiaq-20191011::25 Helsinki.992 Groningen.1392 0 0 0 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 0 1 1 1 1
nunatsiaq-20191011::25 Helsinki.992 OPPO.722 0 1 0 0 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1
nunatsiaq-20191011::25 Helsinki.992 NICT_Kyoto.1219 0 1 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20191011::25 MultiLingual_Engine_Ubiqus.525 OPPO.722 0 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1
nunatsiaq-20191011::25 MultiLingual_Engine_Ubiqus.525 NICT_Kyoto.1219 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 1
nunatsiaq-20191011::25 CUNI-Transfer.1009 NICT_Kyoto.1219 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1
nunatsiaq-20191011::25 Groningen.1392 NICT_Kyoto.1219 0 1 1 1 0 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1
nunatsiaq-20190920::18 Facebook_AI.1465 NRC.715 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20190920::18 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20190920::18 Groningen.1392 NRC.715 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20190920::18 MultiLingual_Engine_Ubiqus.525 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
nunatsiaq-20190920::18 NICT_Kyoto.1219 NRC.715 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20190920::29 Facebook_AI.1465 NRC.715 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0
nunatsiaq-20190920::29 CUNI-Transfer.1009 NRC.715 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
nunatsiaq-20190920::29 CUNI-Transfer.1009 Facebook_AI.1465 0 0 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 1 0 0 1 0 1
nunatsiaq-20190920::29 CUNI-Transfer.1009 Groningen.1392 0 0 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 1 1
nunatsiaq-20190920::29 CUNI-Transfer.1009 MultiLingual_Engine_Ubiqus.525 0 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1
